Site,Year,Day,Month,Hour,Minutes,Value,Prediction,Band,NO_Threshold,City_London_Site
CT3,2019,11,8,5,0,2.3,3.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,7,0,4.0,5.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,16,0,2.9,2.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,17,0,2.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,18,0,2.2,3.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,20,30,4.2,2.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,21,0,2.9,3.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,22,0,3.1,3.0,Low,0-200,Sir John Cass School
CT3,2019,11,8,23,30,1.7,0.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,0,0,2.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,0,30,1.9,1.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,3,0,2.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,4,0,2.8,2.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,5,30,11.9,8.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,7,0,14.7,22.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,7,30,9.9,19.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,8,30,8.4,11.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,9,0,11.6,8.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,10,30,9.5,11.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,12,0,8.0,5.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,17,0,10.9,7.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,19,30,11.5,12.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,21,30,9.6,32.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,22,0,14.9,14.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,22,30,4.9,14.0,Low,0-200,Sir John Cass School
CT3,2019,12,8,23,30,2.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,0,0,3.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,1,30,2.9,2.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,2,30,2.0,3.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,3,30,2.2,2.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,6,30,11.5,9.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,7,0,17.9,13.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,8,0,16.2,16.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,8,30,18.4,16.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,10,0,8.7,13.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,10,30,8.8,9.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,12,0,8.5,8.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,13,0,18.1,7.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,13,30,7.2,15.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,15,0,5.8,6.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,16,30,4.2,4.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,17,30,3.4,5.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,18,0,4.9,4.0,Low,0-200,Sir John Cass School
CT3,2019,13,8,19,30,2.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,2,30,2.3,2.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,3,0,1.9,2.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,4,0,2.7,2.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,9,0,12.8,14.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,10,0,11.1,20.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,10,30,5.1,14.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,13,30,10.0,14.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,16,0,8.4,13.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,17,0,10.6,13.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,18,0,7.1,9.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,22,0,2.8,2.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,22,30,2.0,2.0,Low,0-200,Sir John Cass School
CT3,2019,14,8,23,30,2.8,1.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,0,30,3.5,3.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,2,0,2.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,2,30,2.7,3.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,3,30,3.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,8,0,11.0,12.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,10,0,11.3,9.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,13,0,10.1,6.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,13,30,3.8,8.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,14,30,4.5,7.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,16,30,4.5,7.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,18,0,4.0,3.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,18,30,4.1,3.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,20,0,5.0,4.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,22,0,3.3,3.0,Low,0-200,Sir John Cass School
CT3,2019,15,8,23,0,3.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,5,0,7.3,5.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,6,30,24.0,31.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,7,30,16.5,31.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,8,0,21.0,19.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,9,30,13.7,16.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,11,0,8.8,12.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,13,0,10.8,10.0,Low,0-200,Sir John Cass School
CT3,2019,16,8,23,0,2.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,3,0,2.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,3,30,3.0,3.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,4,0,2.7,4.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,5,30,3.7,4.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,6,30,3.3,4.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,7,30,5.2,5.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,8,0,6.3,5.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,9,30,6.3,6.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,11,30,7.6,5.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,13,30,5.9,3.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,18,0,2.9,5.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,18,30,3.6,4.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,19,0,3.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,19,30,4.7,3.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,21,0,3.0,3.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,21,30,3.6,3.0,Low,0-200,Sir John Cass School
CT3,2019,17,8,22,30,2.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,2,0,3.9,2.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,4,30,2.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,8,0,3.9,5.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,10,30,4.7,5.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,14,30,3.9,2.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,16,0,3.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,18,0,3.0,3.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,18,30,3.1,3.0,Low,0-200,Sir John Cass School
CT3,2019,18,8,19,0,2.7,3.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,1,30,2.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,3,30,2.7,2.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,4,30,4.0,4.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,6,0,5.7,5.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,7,0,6.3,7.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,9,0,8.6,7.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,18,0,4.6,4.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,19,30,4.3,3.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,20,30,3.8,3.0,Low,0-200,Sir John Cass School
CT3,2019,19,8,22,0,4.3,4.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,0,0,2.5,2.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,1,30,2.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,4,30,3.6,4.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,6,0,6.2,6.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,6,30,10.5,7.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,8,30,16.2,18.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,11,0,9.0,16.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,12,30,5.8,7.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,17,30,4.0,6.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,19,0,4.2,3.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,19,30,3.6,3.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,21,30,4.1,7.0,Low,0-200,Sir John Cass School
CT3,2019,20,8,23,30,4.5,2.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,3,0,3.2,4.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,5,0,3.8,6.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,5,30,14.6,5.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,6,0,10.9,17.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,6,30,22.2,16.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,7,0,33.7,22.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,10,30,5.6,7.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,12,30,4.7,7.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,13,0,7.7,5.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,13,30,7.0,6.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,19,0,5.8,5.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,19,30,5.8,5.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,21,0,2.3,7.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,21,30,3.6,3.0,Low,0-200,Sir John Cass School
CT3,2019,21,8,22,0,2.6,3.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,2,30,2.2,2.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,5,30,3.5,5.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,10,0,5.8,7.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,11,0,6.5,7.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,11,30,7.9,7.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,14,0,5.1,6.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,15,0,3.2,5.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,17,0,3.8,4.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,17,30,3.6,4.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,20,30,2.5,1.0,Low,0-200,Sir John Cass School
CT3,2019,22,8,22,0,2.7,3.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,0,0,2.3,3.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,0,30,2.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,2,30,3.4,3.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,8,0,41.2,44.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,9,0,14.6,38.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,14,0,4.0,5.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,15,0,3.4,4.0,Low,0-200,Sir John Cass School
CT3,2019,23,8,16,0,2.7,2.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,0,0,15.7,13.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,0,30,15.3,11.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,3,0,9.0,13.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,3,30,10.6,10.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,4,30,5.8,8.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,6,0,12.7,18.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,8,30,18.6,23.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,11,30,4.5,6.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,12,0,3.1,5.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,12,30,2.7,3.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,13,0,2.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,13,30,2.7,2.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,14,0,2.3,2.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,15,30,2.8,2.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,16,30,4.5,2.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,17,30,1.8,3.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,21,0,6.9,7.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,22,0,9.5,6.0,Low,0-200,Sir John Cass School
CT3,2019,24,8,23,30,7.9,5.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,4,30,2.5,2.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,5,30,3.3,6.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,6,0,3.8,6.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,8,30,12.8,16.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,9,30,11.1,13.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,16,30,1.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,17,0,1.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,18,0,1.5,1.0,Low,0-200,Sir John Cass School
CT3,2019,25,8,23,30,5.9,2.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,0,30,1.5,2.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,1,30,0.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,2,0,1.2,1.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,4,30,20.7,12.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,5,0,13.1,20.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,5,30,6.8,23.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,6,0,8.6,12.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,6,30,18.9,11.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,7,0,12.6,20.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,9,30,7.4,9.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,10,0,8.9,8.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,11,30,4.0,5.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,12,30,2.2,3.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,13,30,2.1,3.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,14,0,2.5,2.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,16,30,1.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,18,30,2.0,1.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,20,0,0.9,1.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,20,30,1.1,0.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,22,0,2.2,1.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,22,30,1.9,1.0,Low,0-200,Sir John Cass School
CT3,2019,26,8,23,30,1.6,0.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,0,30,1.7,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,3,0,5.2,8.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,4,0,8.4,7.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,5,30,16.0,20.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,11,0,9.1,11.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,12,0,4.0,7.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,14,30,2.7,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,15,0,1.3,2.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,15,30,1.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,16,0,1.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,17,0,0.8,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,20,0,2.1,0.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,21,0,1.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,21,30,1.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,22,0,1.0,1.0,Low,0-200,Sir John Cass School
CT3,2019,27,8,23,30,1.4,0.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,1,0,1.5,4.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,3,0,1.7,2.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,4,0,0.8,2.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,5,0,1.2,3.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,11,30,8.0,6.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,14,0,3.5,3.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,15,30,1.7,2.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,16,30,1.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,20,30,1.5,0.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,21,0,4.0,1.0,Low,0-200,Sir John Cass School
CT3,2019,28,8,23,30,0.3,-0.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,0,30,0.4,1.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,2,0,1.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,3,0,6.2,20.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,3,30,3.2,8.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,4,0,2.2,5.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,8,30,20.6,20.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,9,30,9.8,17.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,12,30,3.6,5.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,13,0,3.6,3.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,14,0,4.1,3.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,16,0,1.9,3.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,16,30,1.2,2.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,19,0,2.2,0.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,19,30,1.5,1.0,Low,0-200,Sir John Cass School
CT3,2019,29,8,20,0,1.4,0.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,8,0,7.3,11.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,8,30,15.8,9.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,13,0,13.1,10.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,14,0,3.7,8.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,15,30,6.8,6.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,16,0,5.8,6.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,17,0,2.3,6.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,18,0,7.8,5.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,18,30,13.0,7.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,19,30,11.3,9.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,20,30,4.5,8.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,21,30,17.4,14.0,Low,0-200,Sir John Cass School
CT3,2019,30,8,22,0,7.3,16.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,0,0,1.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,3,30,0.1,1.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,4,0,0.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,4,30,1.1,2.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,7,0,10.2,16.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,7,30,6.7,12.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,9,30,5.1,7.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,14,0,1.7,2.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,15,0,2.0,1.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,15,30,1.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,16,0,1.9,1.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,17,30,5.7,3.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,19,0,2.0,5.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,19,30,1.1,2.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,20,30,1.8,1.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,21,0,1.5,1.0,Low,0-200,Sir John Cass School
CT3,2019,31,8,23,0,1.7,0.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,1,30,0.8,1.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,2,30,0.9,1.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,3,30,0.4,2.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,7,0,7.8,4.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,7,30,4.4,7.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,8,30,6.8,7.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,9,30,5.8,6.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,10,30,4.0,4.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,11,30,4.0,3.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,12,30,2.8,2.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,20,0,5.7,5.0,Low,0-200,Sir John Cass School
CT3,2019,1,9,22,0,2.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,3,0,2.5,1.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,3,30,0.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,4,0,1.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,5,0,1.7,3.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,6,0,19.0,5.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,7,0,30.4,23.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,7,30,29.1,33.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,9,30,11.3,14.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,10,0,9.3,11.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,12,0,4.8,6.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,15,0,3.6,2.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,16,30,1.8,1.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,19,0,0.5,0.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,22,30,0.0,1.0,Low,0-200,Sir John Cass School
CT3,2019,2,9,23,0,0.6,-0.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,0,0,0.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,1,30,0.4,1.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,2,0,0.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,5,0,0.6,3.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,5,30,2.5,3.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,12,0,5.0,5.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,13,0,5.6,5.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,14,0,3.0,3.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,14,30,4.2,3.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,15,0,4.2,3.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,20,0,0.4,0.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,20,30,1.1,0.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,21,30,0.6,1.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,22,0,2.7,1.0,Low,0-200,Sir John Cass School
CT3,2019,3,9,23,0,0.3,0.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,0,30,-0.2,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,1,30,0.0,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,3,0,0.2,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,4,0,0.7,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,9,30,8.6,10.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,10,30,6.7,9.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,12,0,8.4,8.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,13,30,4.0,4.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,17,30,2.1,2.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,18,30,1.3,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,19,30,1.5,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,20,0,1.5,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,20,30,1.1,0.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,21,0,1.0,1.0,Low,0-200,Sir John Cass School
CT3,2019,4,9,23,0,0.5,-0.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,0,0,1.4,1.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,0,30,0.1,1.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,2,0,1.1,1.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,3,0,0.8,1.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,4,0,2.8,2.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,5,30,12.6,7.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,9,0,10.9,10.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,20,0,3.8,3.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,20,30,2.1,3.0,Low,0-200,Sir John Cass School
CT3,2019,5,9,23,0,17.6,11.0,Low,0-200,Sir John Cass School
CT3,2019,6,9,0,0,4.5,6.0,Low,0-200,Sir John Cass School
CT3,2019,6,9,3,0,1.8,2.0,Low,0-200,Sir John Cass School
CT3,2019,6,9,7,0,18.2,11.0,Low,0-200,Sir John Cass School
CT3,2019,6,9,7,30,9.4,19.0,Low,0-200,Sir John Cass School
CT3,2019,6,9,10,0,7.4,8.0,Low,0-200,Sir John Cass School
