Site,Year,Day,Month,Hour,Minutes,Value,Prediction,Band,PM10_Threshold,City_London_Site
CT8,2019,24,11,22,0,15.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,24,11,22,30,13.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,2,0,12.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,3,0,13.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,5,0,13.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,6,0,13.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,9,0,11.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,10,30,12.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,12,0,13.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,16,30,8.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,17,0,8.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,18,30,12.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,19,30,11.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,21,0,13.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,25,11,22,30,10.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,4,30,10.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,5,0,12.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,5,30,14.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,9,0,14.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,10,30,13.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,11,30,19.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,12,30,14.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,13,30,18.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,14,0,28.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,14,30,19.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,15,0,24.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,15,30,22.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,16,30,20.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,19,0,21.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,20,0,29.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,21,0,29.0,28.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,23,0,25.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,26,11,23,30,21.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,1,0,21.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,1,30,8.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,3,0,11.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,4,30,60.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,9,30,11.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,11,30,36.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,16,30,14.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,17,0,13.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,17,30,14.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,18,30,15.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,21,30,13.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,27,11,23,30,25.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,0,30,29.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,2,0,15.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,2,30,16.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,3,0,14.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,3,30,16.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,4,0,14.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,5,30,17.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,6,0,18.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,7,0,20.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,8,0,26.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,11,0,20.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,15,30,25.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,19,0,23.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,20,30,13.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,28,11,22,30,11.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,0,0,23.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,1,30,17.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,3,30,12.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,4,30,15.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,5,0,13.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,5,30,14.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,8,0,27.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,9,30,36.0,37.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,11,0,33.0,38.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,11,30,27.0,34.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,12,30,33.0,40.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,13,30,23.0,40.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,15,0,12.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,15,30,16.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,17,0,16.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,17,30,14.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,19,30,22.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,20,0,21.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,29,11,21,30,27.0,26.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,1,30,29.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,2,0,30.0,26.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,3,0,28.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,8,0,14.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,9,30,18.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,10,30,17.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,11,0,20.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,13,0,25.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,17,30,32.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,18,30,28.0,31.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,20,0,30.0,32.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,21,0,23.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,30,11,23,0,22.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,2,30,22.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,3,0,18.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,4,30,14.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,5,0,15.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,5,30,15.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,7,30,15.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,8,30,14.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,9,0,12.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,9,30,18.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,11,30,14.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,13,30,18.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,14,0,19.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,14,30,8.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,15,30,14.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,17,0,16.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,17,30,18.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,21,30,15.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,22,30,18.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,1,12,23,0,22.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,2,30,19.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,3,30,27.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,6,0,27.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,10,30,59.0,45.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,11,30,84.0,47.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,17,0,29.0,35.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,17,30,55.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,22,0,51.0,48.0,Low,0-50,Upper Thames Street
CT8,2019,2,12,23,30,36.0,33.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,1,30,37.0,31.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,2,0,36.0,35.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,3,30,32.0,26.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,4,0,30.0,36.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,5,0,39.0,34.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,6,30,35.0,42.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,19,0,35.0,39.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,21,30,46.0,33.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,22,30,33.0,34.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,23,0,34.0,33.0,Low,0-50,Upper Thames Street
CT8,2019,3,12,23,30,35.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,4,12,0,30,31.0,40.0,Low,0-50,Upper Thames Street
CT8,2019,4,12,1,0,26.0,33.0,Low,0-50,Upper Thames Street
CT8,2019,4,12,6,0,48.0,46.0,Low,0-50,Upper Thames Street
CT8,2019,4,12,7,30,40.0,38.0,Low,0-50,Upper Thames Street
CT8,2019,5,12,4,0,21.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,5,12,15,0,23.0,34.0,Low,0-50,Upper Thames Street
CT8,2019,5,12,15,30,26.0,26.0,Low,0-50,Upper Thames Street
CT8,2019,5,12,17,0,18.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,5,12,18,0,21.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,5,12,23,0,22.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,0,0,11.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,2,0,7.0,9.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,2,30,4.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,3,0,5.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,4,30,2.0,6.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,5,0,3.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,5,30,4.0,4.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,6,30,7.0,9.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,7,0,8.0,9.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,8,0,7.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,9,0,6.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,9,30,8.0,9.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,11,30,7.0,9.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,13,0,8.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,15,0,14.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,16,0,1.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,16,30,11.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,19,0,14.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,19,30,40.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,20,0,36.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,6,12,23,30,31.0,37.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,0,0,29.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,2,30,12.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,3,0,13.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,3,30,6.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,4,0,3.0,7.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,4,30,11.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,5,30,18.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,6,0,17.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,6,30,24.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,7,30,37.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,8,30,29.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,9,0,21.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,10,0,53.0,47.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,10,30,43.0,49.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,12,0,20.0,36.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,12,30,31.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,13,30,18.0,31.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,15,0,18.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,15,30,14.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,18,0,13.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,20,0,10.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,20,30,15.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,22,30,16.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,7,12,23,30,13.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,1,30,15.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,2,0,13.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,2,30,9.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,4,0,3.0,7.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,7,30,17.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,11,30,22.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,12,0,19.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,14,0,15.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,14,30,23.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,16,0,11.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,17,0,10.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,8,12,18,30,10.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,1,0,4.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,3,30,6.0,3.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,4,30,13.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,7,30,0.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,9,0,6.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,12,30,18.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,15,0,20.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,17,30,20.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,18,0,10.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,18,30,18.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,21,0,31.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,21,30,24.0,32.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,22,30,26.0,32.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,23,0,28.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,9,12,23,30,30.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,0,30,22.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,2,30,15.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,3,30,15.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,4,0,15.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,6,30,34.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,7,0,55.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,7,30,45.0,39.0,Low,0-50,Upper Thames Street
CT8,2019,10,12,10,0,42.0,38.0,Low,0-50,Upper Thames Street
CT8,2019,18,12,22,30,16.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,0,30,16.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,5,30,24.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,8,30,28.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,10,0,26.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,14,0,34.0,40.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,15,30,21.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,17,30,18.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,19,12,20,0,23.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,1,0,11.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,2,30,12.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,3,30,12.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,4,0,10.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,4,30,9.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,5,0,9.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,8,0,18.0,18.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,10,30,11.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,11,30,10.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,12,30,8.0,9.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,17,0,11.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,17,30,10.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,20,0,13.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,23,0,18.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,20,12,23,30,13.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,0,0,11.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,0,30,6.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,3,0,12.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,4,0,10.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,8,30,8.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,11,0,11.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,15,30,22.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,18,0,18.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,21,0,6.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,21,30,9.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,21,12,22,0,11.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,0,30,12.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,1,30,20.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,5,0,8.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,5,30,7.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,6,30,3.0,6.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,8,0,4.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,12,0,9.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,12,30,16.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,14,0,18.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,14,30,16.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,16,30,12.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,17,0,15.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,22,12,22,0,15.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,0,30,14.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,2,30,8.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,7,0,16.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,9,0,21.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,9,30,18.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,10,30,19.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,15,0,29.0,26.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,17,0,25.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,20,0,34.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,20,30,28.0,33.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,21,0,25.0,28.0,Low,0-50,Upper Thames Street
CT8,2019,23,12,22,0,28.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,8,0,15.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,9,0,21.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,10,0,24.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,11,30,20.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,13,0,28.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,13,30,30.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,15,30,19.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,17,0,12.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,18,0,14.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,18,30,16.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,19,30,18.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,20,0,16.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,21,0,18.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,24,12,23,30,6.0,7.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,0,0,4.0,7.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,1,0,3.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,2,30,4.0,4.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,7,30,10.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,8,0,10.0,12.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,11,30,16.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,12,0,17.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,13,0,15.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,15,0,14.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,17,30,28.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,19,0,42.0,32.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,20,30,32.0,38.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,21,30,29.0,33.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,22,0,27.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,25,12,22,30,26.0,30.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,0,30,20.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,2,0,18.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,3,0,13.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,3,30,15.0,15.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,4,30,13.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,5,30,12.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,7,0,14.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,9,30,9.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,10,0,11.0,11.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,12,0,10.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,16,30,6.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,17,30,14.0,10.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,18,0,12.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,21,0,26.0,29.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,21,30,27.0,28.0,Low,0-50,Upper Thames Street
CT8,2019,26,12,22,30,19.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,0,30,5.0,8.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,1,30,5.0,5.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,3,0,7.0,6.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,5,0,12.0,13.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,7,0,13.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,7,30,11.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,8,0,15.0,14.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,9,0,23.0,16.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,9,30,20.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,11,0,22.0,17.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,11,30,16.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,12,0,20.0,19.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,14,0,19.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,15,0,22.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,15,30,18.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,16,30,25.0,26.0,Low,0-50,Upper Thames Street
CT8,2019,27,12,19,0,32.0,36.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,3,0,22.0,27.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,4,30,19.0,24.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,6,0,18.0,22.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,6,30,21.0,20.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,7,30,17.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,8,0,19.0,21.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,10,0,26.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,10,30,22.0,26.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,11,0,22.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,12,0,19.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,14,0,23.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,14,30,26.0,23.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,15,0,28.0,25.0,Low,0-50,Upper Thames Street
CT8,2019,28,12,16,0,34.0,26.0,Low,0-50,Upper Thames Street
